LIDNUM;NAME;LATSTR;LONGSTR;LAT;LONG;MAX_AGE;BFA_MAX;BFA_MAX_ABS;FRAC_MAX;MIN_AGE;BFA_MIN;BFA_MIN_ABS;FRAC_MIN;CHRON;AGE_COMM;BASIN;SUBBASIN;COUNTRY;STATE;COUNTY;APNUMSPM;GENERAL;LOC_SYNONYMS;MEAN_HYPSODONTY;ESTIMATE_PRECIP;ESTIMATE_TEMP;ESTIMATE_NPP;PERS_WOODY_COVER;PERS_POLLEN_AP;PERS_POLLEN_NAP;PERS_POLLEN_OTHER;SIDNUM;ORDER;FAMILY;GENUS;SPECIES;SUBCLASSORSUPERORDER;SUBORDERORSUPERFAMILY;SUBFAMILY;UNIQUE;TAXON_STATUS;ID_STATUS;ADD_INFO;SOURCE_NAME;LS_MICROWEAR;LS_MESOWEAR;LS_MESOWEAR_SCORE;LS_MW_OR_HIGH;LS_MW_OR_LOW;LS_MW_CS_SHARP;LS_MW_CS_ROUND;LS_MW_CS_BLUNT;SVLENGTH;BODYMASS;SXDIMSZE;SXDIMDIS;TSHM;TCRWNHT;HORIZODONTY;CROWNTYP;CUSP_SHAPE;CUSP_COUNT_BUCCAL;CUSP_COUNT_LINGUAL;LOPH_COUNT_LON;LOPH_COUNT_TRS;FCT_AL;FCT_OL;FCT_SF;FCT_OT;FCT_CM;MICROWEAR;MESOWEAR;MESOWEAR_SCORE;MW_OR_HIGH;MW_OR_LOW;MW_CS_SHARP;MW_CS_ROUND;MW_CS_BLUNT;DIET_1;DIET_2;DIET_3;LOCOMO1;LOCOMO2;LOCOMO3;SPCOMMENT;SP_SYNONYM;SP_SYNONYM_COMMENT
27763;Tunggur- HU;43 47 21 N;113 8 23 E;43.789166666666695;113.139722222222;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;\N;\N;Erlian;\N;China;\N;\N;\N;\N;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23037;Carnivora;Mustelidae;Melodon;indet.;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;\N;\N;\N;\N;\N;\N;\N;\N
27765;Tunggur- ALU;43 47 21 N;113 5 6 E;43.789166666666695;113.085;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;\N;\N;Erlian;\N;China;\N;\N;\N;\N;\N;1.57;\N;\N;\N;\N;\N;\N;\N;23039;Carnivora;Hyaenidae;Tungurictis;spocki;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;7048;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;\N;\N
27765;Tunggur- ALU;43 47 21 N;113 5 6 E;43.789166666666695;113.085;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;\N;\N;Erlian;\N;China;\N;\N;\N;\N;\N;1.57;\N;\N;\N;\N;\N;\N;\N;21652;Carnivora;Percrocutidae;Percrocuta;tungurensis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;134654;\N;\N;csc;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;m/bone;te;surficial;cursorial;\N;\N;\N
27769;Tunggur- TMS;43 24 0 N;113 7 6 E;43.4;113.118333333333;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;\N;\N;Erlian;\N;China;\N;\N;\N;\N;\N;1.00;\N;\N;\N;\N;\N;\N;\N;23039;Carnivora;Hyaenidae;Tungurictis;spocki;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;7048;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;\N;\N
27769;Tunggur- TMS;43 24 0 N;113 7 6 E;43.4;113.118333333333;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;\N;\N;Erlian;\N;China;\N;\N;\N;\N;\N;1.00;\N;\N;\N;\N;\N;\N;\N;34837;Carnivora;Mustelidae;Aelurocyon;indet.;Eutheria;\N;Oligobuninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
27769;Tunggur- TMS;43 24 0 N;113 7 6 E;43.4;113.118333333333;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;\N;\N;Erlian;\N;China;\N;\N;\N;\N;\N;1.00;\N;\N;\N;\N;\N;\N;\N;30651;Carnivora;Mustelidae;Leptarctus;neimenguensis;Eutheria;\N;Leptarctinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
27769;Tunggur- TMS;43 24 0 N;113 7 6 E;43.4;113.118333333333;12.85;mn7-8;\N;\N;11.2;mn7-8;\N;\N;\N;\N;Erlian;\N;China;\N;\N;\N;\N;\N;1.00;\N;\N;\N;\N;\N;\N;\N;80387;Carnivora;Mustelidae;Sthenictis;indet.;Eutheria;\N;Ischyrictini;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;cso;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;gen_quad;\N;\N;\N
27650;Non Ya Plong;13 43 24 N;100 28 34 E;13.7234186;100.4762319;33.9;oligocene;\N;\N;23.03;oligocene;\N;\N;\N;\N;Greater Chao Phraya;\N;Thailand;Phetchaphuri;\N;\N;y;\N;\N;\N;\N;\N;\N;\N;\N;\N;34523;Carnivora;incertae sedis;Chaprongictis;phetchaburiensis;Eutheria;\N;\N;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;50;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;\N;\N;\N;\N;\N;\N
10997;Southern Great Basin SB23A;36 15 0 N;108 10 0 W;36.25;-108.1666667;65.83;puercan-2;;;64.1;puercan-2;;;Pu2;basal Arroyo Chijuillita Mem:base norm pol chron29-vase chron27;M.Ojo Encino Mem: base chron27-top chron27; CONT.;San Juan;\N;United States of America;NM;San Juan;\N;y;SB23A;1.00;\N;\N;\N;\N;\N;80172;Carnivora;incertae sedis;Ictidopappus;indet.;Eutheria;\N;;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;cso;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;scansorial;gen_quad;\N;\N;\N
10783;Northern Great Plains NP19C;46 35 44 N;112 1 37 W;46.595805;-112.027031;62.52;torrejonian-3;;;62.22;torrejonian-3;;;To3;;Western Overthrust;\N;United States of America;MT;;\N;y;NP19C;1.00;\N;\N;\N;\N;\N;\N;\N;80171;Carnivora;incertae sedis;Ictidopappus;mustelinus;Eutheria;\N;;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;cso;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;scansorial;gen_quad;\N;\N;\N
10783;Northern Great Plains NP19C;46 35 44 N;112 1 37 W;46.595805;-112.027031;62.52;torrejonian-3;;;62.22;torrejonian-3;;;To3;;Western Overthrust;\N;United States of America;MT;;\N;y;NP19C;1.00;\N;\N;\N;\N;\N;\N;\N;80094;Carnivora;Viverravidae;Bryanictis;microlestes;Eutheria;\N;;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;cso;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;scansorial;gen_quad;\N;\N;\N
10783;Northern Great Plains NP19C;46 35 44 N;112 1 37 W;46.595805;-112.027031;62.52;torrejonian-3;;;62.22;torrejonian-3;;;To3;;Western Overthrust;\N;United States of America;MT;;\N;y;NP19C;1.00;\N;\N;\N;\N;\N;\N;\N;80100;Carnivora;Viverravidae;Protictis;haydenianus;Eutheria;\N;Didymictinae;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;cso;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;scansorial;gen_quad;\N;\N;\N
10783;Northern Great Plains NP19C;46 35 44 N;112 1 37 W;46.595805;-112.027031;62.52;torrejonian-3;;;62.22;torrejonian-3;;;To3;;Western Overthrust;\N;United States of America;MT;;\N;y;NP19C;1.00;\N;\N;\N;\N;\N;\N;\N;80113;Carnivora;Viverravidae;Simpsonictis;tenuis;Eutheria;\N;;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;cso;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;scansorial;gen_quad;\N;\N;\N
28797;La Plante;44 16 21 N;1 39 52 E;44.272661;1.664533;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;y;\N;\N;\N;\N;\N;\N;\N;\N;\N;85577;Carnivora;incertae sedis;Mustelictis;olivieri;Eutheria;Musteloidea;;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;982;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
28797;La Plante;44 16 21 N;1 39 52 E;44.272661;1.664533;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;y;\N;\N;\N;\N;\N;\N;\N;\N;\N;26964;Carnivora;Nimravidae;Nimravus;intermedius;Eutheria;\N;Nimravinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
28797;La Plante;44 16 21 N;1 39 52 E;44.272661;1.664533;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;y;\N;\N;\N;\N;\N;\N;\N;\N;\N;85579;Carnivora;Ursidae;Pachycynodon;filholi;Eutheria;;Hemicyoninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
28797;La Plante;44 16 21 N;1 39 52 E;44.272661;1.664533;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;y;\N;\N;\N;\N;\N;\N;\N;\N;\N;85578;Carnivora;Ursidae;Pachycynodon;sp.;Eutheria;;Hemicyoninae;boriei or curvirostris;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;85577;Carnivora;incertae sedis;Mustelictis;olivieri;Eutheria;Musteloidea;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;982;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;26987;Carnivora;incertae sedis;Palaeogale;sectoria;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;400;n;n;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;scansorial;gen_quad;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;85580;Carnivora;incertae sedis;Peignictis;pseudamphictis;Eutheria;;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;27024;Carnivora;Nimravidae;Dinailurictis;bonali;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;26963;Carnivora;Nimravidae;Eofelis;edwarsii;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;9000;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;34512;Carnivora;Nimravidae;Eusmilus;bidentatus;Eutheria;\N;Nimravinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;22000;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;26964;Carnivora;Nimravidae;Nimravus;intermedius;Eutheria;\N;Nimravinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;85575;Carnivora;Ursidae;Pachycynodon;boriei;Eutheria;;Hemicyoninae;-;\N;genus id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;85576;Carnivora;Ursidae;Pachycynodon;crassirostris;Eutheria;;Hemicyoninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;27111;Carnivora;Ursidae;Pachycynodon;dubius;Eutheria;\N;Hemicyoninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
29035;Valbro;44 21 6 N;1 41 27 E;44.351866;1.690861;32.63;mp22;\N;\N;30.83;mp22;\N;\N;\N;\N;\N;\N;France;\N;\N;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;85579;Carnivora;Ursidae;Pachycynodon;filholi;Eutheria;;Hemicyoninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
10391;Central Great Plains CP85C;43 4 59 N;102 19 59 W;43.08333;-102.333;29.75;arikareean-1;;;28;arikareean-1;;;Ar1;;Salina;\N;United States of America;SD;Shannon;\N;n;CP85C;1.33;\N;\N;\N;\N;\N;\N;\N;80410;Carnivora;incertae sedis;Palaeogale;dorothiae;Eutheria;\N;;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;cso;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;gen_quad;\N;\N;\N
10391;Central Great Plains CP85C;43 4 59 N;102 19 59 W;43.08333;-102.333;29.75;arikareean-1;;;28;arikareean-1;;;Ar1;;Salina;\N;United States of America;SD;Shannon;\N;n;CP85C;1.33;\N;\N;\N;\N;\N;\N;\N;80504;Carnivora;Nimravidae;Eusmilus;olsontau;Eutheria;\N;Nimravinae;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;csp;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;sub_curs;\N;\N;\N
10391;Central Great Plains CP85C;43 4 59 N;102 19 59 W;43.08333;-102.333;29.75;arikareean-1;;;28;arikareean-1;;;Ar1;;Salina;\N;United States of America;SD;Shannon;\N;n;CP85C;1.33;\N;\N;\N;\N;\N;\N;\N;80487;Carnivora;Nimravidae;Nimravus;brachyops;Eutheria;\N;Nimravinae;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;csp;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;sub_curs;\N;\N;\N
10391;Central Great Plains CP85C;43 4 59 N;102 19 59 W;43.08333;-102.333;29.75;arikareean-1;;;28;arikareean-1;;;Ar1;;Salina;\N;United States of America;SD;Shannon;\N;n;CP85C;1.33;\N;\N;\N;\N;\N;\N;\N;80492;Carnivora;Nimravidae;Pogonodon;eileenae;Eutheria;\N;Nimravinae;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;csp;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;sub_curs;\N;\N;\N
10391;Central Great Plains CP85C;43 4 59 N;102 19 59 W;43.08333;-102.333;29.75;arikareean-1;;;28;arikareean-1;;;Ar1;;Salina;\N;United States of America;SD;Shannon;\N;n;CP85C;1.33;\N;\N;\N;\N;\N;\N;\N;80491;Carnivora;Nimravidae;Pogonodon;platycopsis;Eutheria;\N;Nimravinae;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;csp;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;sub_curs;\N;\N;\N
10424;Central Great Plains CP101;41 36 54 N;103 15 3 W;41.615;-103.251111;29.75;arikareean-1;;;28;arikareean-1;;;Ar1;Gering Ash(K/Ar 985 glass)25.6ma; Carter Cy volcanic ash bed at Helvas Cy(biotite K/Ar) 27.0+-0.07ma: CONT.;Denver;\N;United States of America;NE;;\N;y;CP101;1.65;\N;\N;\N;\N;\N;\N;80410;Carnivora;incertae sedis;Palaeogale;dorothiae;Eutheria;\N;;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;cso;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;gen_quad;\N;\N;\N
10424;Central Great Plains CP101;41 36 54 N;103 15 3 W;41.615;-103.251111;29.75;arikareean-1;;;28;arikareean-1;;;Ar1;Gering Ash(K/Ar 985 glass)25.6ma; Carter Cy volcanic ash bed at Helvas Cy(biotite K/Ar) 27.0+-0.07ma: CONT.;Denver;\N;United States of America;NE;;\N;y;CP101;1.65;\N;\N;\N;\N;\N;\N;80487;Carnivora;Nimravidae;Nimravus;brachyops;Eutheria;\N;Nimravinae;-;;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;;\N;n;n;csp;;\N;;;;;;;\N;\N;\N;\N;\N;;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;sub_curs;\N;\N;\N
21286;Chavroches;46 21 00 N;03 36 00 E;46.35;3.6;21.7;mn2;\N;\N;19.5;mn2;\N;\N;;;Paris;\N;France;;;\N;;CHA;1.00;\N;\N;\N;\N;\N;\N;\N;27174;Carnivora;incertae sedis;Palaeogale;fecunda;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
21286;Chavroches;46 21 00 N;03 36 00 E;46.35;3.6;21.7;mn2;\N;\N;19.5;mn2;\N;\N;;;Paris;\N;France;;;\N;;CHA;1.00;\N;\N;\N;\N;\N;\N;\N;23306;Carnivora;Procyonidae;Plesictis;stenoplesictoides;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
21286;Chavroches;46 21 00 N;03 36 00 E;46.35;3.6;21.7;mn2;\N;\N;19.5;mn2;\N;\N;;;Paris;\N;France;;;\N;;CHA;1.00;\N;\N;\N;\N;\N;\N;\N;20496;Carnivora;Semantoridae;Potamotherium;valletoni;Eutheria;Pinnipedia;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;piscivore;\N;aq;\N;\N;we use Pinnipedia on order level for practical reasons;\N;\N
21286;Chavroches;46 21 00 N;03 36 00 E;46.35;3.6;21.7;mn2;\N;\N;19.5;mn2;\N;\N;;;Paris;\N;France;;;\N;;CHA;1.00;\N;\N;\N;\N;\N;\N;\N;23302;Carnivora;Stenoplesictidae;Stenogale;julieni;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;\N;\N;\N;\N;\N;\N
21299;Marcoin;45 52 0 N;3 3 0 E;45.867;3.05;21.7;mn2;\N;\N;19.5;mn2;\N;\N;;;Paris;\N;France;;;\N;;MAR;\N;\N;\N;\N;\N;\N;\N;\N;27174;Carnivora;incertae sedis;Palaeogale;fecunda;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
21299;Marcoin;45 52 0 N;3 3 0 E;45.867;3.05;21.7;mn2;\N;\N;19.5;mn2;\N;\N;;;Paris;\N;France;;;\N;;MAR;\N;\N;\N;\N;\N;\N;\N;\N;26987;Carnivora;incertae sedis;Palaeogale;sectoria;Eutheria;\N;;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;400;n;n;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;scansorial;gen_quad;\N;\N;\N
20006;Artenay;48 4 38 N;1 51 29 E;48.0773;1.8583;17.2;mn4;\N;\N;16.4;mn4;\N;\N;;;Paris;\N;France;Loiret;;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;20072;Carnivora;incertae sedis;Palaeogale;hyaenoides;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;1000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;\N;\N;\N;\N;\N
20006;Artenay;48 4 38 N;1 51 29 E;48.0773;1.8583;17.2;mn4;\N;\N;16.4;mn4;\N;\N;;;Paris;\N;France;Loiret;;\N;n;\N;1.00;\N;\N;\N;\N;\N;\N;\N;20064;Carnivora;Mustelidae;Hoplictis;noueli;Eutheria;\N;Ischyrictini;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;\N;\N;\N;\N;\N;\N
