"","MDD_species","MDD_original_combination","pbdb_accepted_name","string_distance","match_notes","MDD_family","pbdb_family","MDD_author","MDD_year","MDD_authority_parentheses","pbdb_accepted_author_name","pbdb_accepted_author_year","pbdb_accepted_author_parentheses","accepted_match","MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_genus","MDD_validity","MDD_actual_rank","MDD_continent","pbdb_accepted_no","pbdb_taxon_no"
"265","Canis_lupaster","Canis_thooides","Canis_thooides",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Hilzheimer",1906,0,"Tedford_et-al",2009,FALSE,FALSE,1005942,100003610,"thooides","Carnivora","Canis","synonym","species","Africa",301914,301914
"266","Canis_lupus","Canis_variabilis","Canis_variabilis",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","zu Wied-Neuwied",1841,0,"Pei",1934,TRUE,FALSE,1005943,100003634,"variabilis","Carnivora","Canis","synonym","species","Asia|Europe|North America",399955,399955
"267","Canis_lupus","Lycorus_nemesianus","Lycorus_nemesianus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Bourguignat",1875,1,"Bourguignat",1875,FALSE,TRUE,1005943,100028103,"nemesianus","Carnivora","Canis","synonym","species","Asia|Europe|North America",476455,476455
"268","Canis_rufus","Canis_rufus","Canis_rufus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","V. O. Bailey",1905,0,"Audubon_Bachman",1851,TRUE,TRUE,1005945,100034871,"rufus","Carnivora","Canis","synonym","species","North America",44879,44879
"269","Canis_simensis","Simenia_simensis","Simenia_simensis",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. E. Gray",1869,1,"Ruppell",1835,FALSE,TRUE,1005946,100003698,"simensis","Carnivora","Canis","synonym","species","Africa",476416,476416
"270","Caracal_auratus","Caracal_aurata","Caracal_aurata",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","Butynski, Douglas-Dufresne, & De Jong",2012,0,"Temminck",1827,TRUE,TRUE,1005980,100045917,"auratus","Carnivora","Caracal","synonym","species","Africa",224079,224079
"271","Catopuma_badia","Pardofelis_badia","Pardofelis_badia",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","Pocock",1917,1,"Gray",1874,TRUE,TRUE,1005982,100059367,"badia","Carnivora","Catopuma","synonym","species","Asia",224089,224089
"272","Cerdocyon_thous","Lycalopex_vetulus","Lycalopex_vetulus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Studer",1905,1,"Lund",1842,TRUE,FALSE,1005947,100003717,"vetulus","Carnivora","Cerdocyon","synonym","species","South America",438265,438265
"273","Lycalopex_vetula","Lycalopex_vetulus","Lycalopex_vetulus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. E. Gray",1869,0,"Lund",1842,TRUE,TRUE,1005959,100047334,"vetula","Carnivora","Lycalopex","synonym","species","South America",438265,438265
"274","Conepatus_chinga","Conepatus_humboldtii","Conepatus_humboldtii",0,"exact match (mdd synonyms, pbdb accepted)","Mephitidae","Mephitidae","J. E. Gray",1837,0,"Gray",1837,FALSE,TRUE,1005804,100005076,"humboldtii","Carnivora","Conepatus","synonym","species","South America",232920,232920
"275","Conepatus_chinga","Conepatus_suffocans","Conepatus_suffocans",0,"exact match (mdd synonyms, pbdb accepted)","Mephitidae","Mephitidae","Lahille",1899,0,"Illiger",1811,TRUE,TRUE,1005804,100050477,"suffocans","Carnivora","Conepatus","synonym","species","South America",233325,233325
"276","Conepatus_chinga","Conepatus_suffocans","Conepatus_suffocans",0,"exact match (mdd synonyms, pbdb accepted)","Mephitidae","Mephitidae","J. A. Allen",1916,0,"Illiger",1811,TRUE,TRUE,1005804,100027829,"suffocans","Carnivora","Conepatus","synonym","species","South America",233325,233325
"277","Crocuta_crocuta","Hyaena_gigantea","Hyaena_gigantea",0,"exact match (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","Holl",1829,1,"Schlosser",1903,FALSE,FALSE,1006071,100029998,"gigantea","Carnivora","Crocuta","synonym","species","Africa",367859,367859
"278","Crocuta_crocuta","Hyaena_gigantea","Hyaena_gigantea",0,"exact match (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","Holl",1829,1,"Schlosser",1903,FALSE,FALSE,1006071,100029998,"gigantea","Carnivora","Crocuta","synonym","species","Africa",476334,476334
"279","Crocuta_crocuta","Hyaena_gigantea","Hyaena_gigantea",0,"exact match (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","Holl",1829,1,"Holl",1829,FALSE,TRUE,1006071,100029998,"gigantea","Carnivora","Crocuta","synonym","species","Africa",367859,367859
"280","Crocuta_crocuta","Hyaena_gigantea","Hyaena_gigantea",0,"exact match (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","Holl",1829,1,"Holl",1829,FALSE,TRUE,1006071,100029998,"gigantea","Carnivora","Crocuta","synonym","species","Africa",476334,476334
"281","Cuon_alpinus","Cuon_dukhunensis","Cuon_dukhunensis",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. E. Gray",1869,0,"Sykes",1831,TRUE,TRUE,1005949,100053470,"dukhunensis","Carnivora","Cuon","synonym","species","Asia",476447,476447
"282","Cuon_alpinus","Cuon_sumatrensis","Cuon_sumatrensis",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. E. Gray",1869,0,"Hardwicke",1822,FALSE,TRUE,1005949,100053469,"sumatrensis","Carnivora","Cuon","synonym","species","Asia",476449,476449
"283","Cuon_alpinus","Cuon_bourreti","Cuon_bourreti",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Harlé",1891,0,"Harle",1891,FALSE,TRUE,1005949,100032222,"bourreti","Carnivora","Cuon","synonym","species","Asia",475290,475290
"284","Cuon_alpinus","Cyon_antiquus","Cyon_antiquus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Matthew & Granger",1923,0,"Matthew_Granger",1923,FALSE,TRUE,1005949,100003743,"antiquus","Carnivora","Cuon","synonym","species","Asia",459687,459687
"285","Cuon_alpinus","Cuon_priscus","Cuon_priscus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Thenius",1954,0,"Thenius",1954,FALSE,TRUE,1005949,100032221,"priscus","Carnivora","Cuon","synonym","species","Asia",475286,475286
"286","Cynogale_bennettii","Cynogale_lowei","Cynogale_lowei",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","Pocock",1933,0,"Pocock",1933,FALSE,TRUE,1006093,100006664,"lowei","Carnivora","Cynogale","synonym","species","Asia",232062,232062
"287","Diplogale_hosei","Hemigale_hosei","Hemigale_hosei",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","O. Thomas",1892,1,"Thomas",1892,TRUE,TRUE,1006094,100006665,"hosei","Carnivora","Diplogale","species","species","Asia",232048,232048
"288","Dusicyon_australis","Dusicyon_australis","Dusicyon_australis",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Corbet & J. Edwards Hill",1980,0,"Kerr",1972,FALSE,TRUE,1005950,100034878,"australis","Carnivora","Dusicyon","synonym","species","South America",433163,433163
"289","Dusicyon_avus","Canis_palaeoplatensis","Canis_palaeoplatensis",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","F. Ameghino",1891,1,"Ameghino",1891,FALSE,TRUE,1005951,100027871,"palaeoplatensis","Carnivora","Dusicyon","synonym","species","South America",263004,263004
"290","Eira_barbara","Galera_barbara","Galera_barbara",0,"exact match (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","F. Martínez",1873,1,"Browne",1789,FALSE,TRUE,1005815,100049151,"barbara","Carnivora","Eira","synonym","species","North America|South America",233625,233625
"291","Eumetopias_jubatus","Eumetopias_stelleri","Eumetopias_stelleri",0,"exact match (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","J. E. Gray",1871,0,"Fischer",1829,TRUE,TRUE,1005904,100046063,"stelleri","Carnivora","Eumetopias","synonym","species","Asia|North America",100476,100476
"292","Felis_catus","Felis_domesticus","Felis_domesticus",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","B. H. Hodgson",1842,0,"Erxleben",1777,FALSE,TRUE,1005985,100054787,"domestica","Carnivora","Felis","synonym","species",NA,231413,231413
"293","Felis_lybica","Felis_ocreata","Felis_ocreata",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","J. F. Gmelin",1791,0,"Gmelin",1791,FALSE,TRUE,1005987,100004203,"ocreata","Carnivora","Felis","synonym","species","Africa|Asia|Europe",236732,236732
"294","Felis_silvestris","Felis_lunensis","Felis_lunensis",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","Martelli",1906,0,"Martelli",1906,FALSE,TRUE,1005990,100032233,"lunensis","Carnivora","Felis","synonym","species","Asia|Europe",376873,376873
"295","Galidictis_fasciata","Galidictis_eximius","Galidictis_eximius",0,"exact match (mdd synonyms, pbdb accepted)","Eupleridae","Eupleridae","Pocock",1915,0,"Pocock",1915,FALSE,TRUE,1006033,100004086,"eximia","Carnivora","Galidictis","synonym","species","Africa",232242,232242
"296","Galidictis_fasciata","Galidictis_grandidiensis","Galidictis_grandidiensis",0,"exact match (mdd synonyms, pbdb accepted)","Eupleridae","Eupleridae","Wozencraft",1986,0,"Wozencraft",1986,FALSE,TRUE,1006033,100004087,"grandidieri","Carnivora","Galidictis","synonym","species","Africa",232238,232238
"297","Genetta_cristata","Genetta_cristata","Genetta_cristata",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","Corbet & J. Edwards Hill",1991,0,"Hayman",1940,FALSE,TRUE,1006078,100039810,"cristata","Carnivora","Genetta","synonym","species","Africa",438210,438210
"298","Genetta_fieldiana","Genetta_stuhlmanni","Genetta_stuhlmanni",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","Matschie",1902,0,"Matschie",1902,FALSE,TRUE,1006082,100006683,"stuhlmanni","Carnivora","Genetta","synonym","species","Africa",236845,236845
"299","Genetta_fieldiana","Genetta_suahelica","Genetta_suahelica",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","Matschie",1902,0,"Matschie",1902,FALSE,TRUE,1006082,100006684,"suahelica","Carnivora","Genetta","synonym","species","Africa",236844,236844
"300","Genetta_genetta","Genetta_senegalensis","Genetta_senegalensis",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","Lesson",1842,0,"Fischer",1829,TRUE,TRUE,1006080,100048561,"senegalensis","Carnivora","Genetta","synonym","species","Africa|Asia|Europe",232094,232094
"301","Genetta_genetta","Genetta_dongolana","Genetta_dongolana",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","O. Thomas",1903,0,"Hemprich_Ehrenberg",1832,TRUE,TRUE,1006080,100055249,"dongolana","Carnivora","Genetta","synonym","species","Africa|Asia|Europe",231414,231414
"302","Genetta_servalina","Genetta_bettoni","Genetta_bettoni",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","O. Thomas",1902,0,"Thomas",1902,TRUE,TRUE,1006086,100006733,"bettoni","Carnivora","Genetta","synonym","species","Africa",500164,500164
"303","Genetta_thierryi","Genetta_rubiginosa","Genetta_rubiginosa",0,"exact match (mdd synonyms, pbdb accepted)","Viverridae","Viverridae","Pucheran",1855,0,"Pucheran",1855,FALSE,TRUE,1006087,100006738,"rubiginosa","Carnivora","Genetta","synonym","species","Africa",232932,232932
"304","Helarctos_malayanus","Ursus_malayanus","Ursus_malayanus",0,"exact match (mdd synonyms, pbdb accepted)","Ursidae","Ursidae","Raffles",1821,1,"Raffles",1821,TRUE,TRUE,1005932,100006410,"malayanus","Carnivora","Helarctos","species","species","Asia",104033,104033
"305","Helarctos_malayanus","Ursus_praemalayanus","Ursus_praemalayanus",0,"exact match (mdd synonyms, pbdb accepted)","Ursidae","Ursidae","von Koenigswald",1935,1,"Von-Koenigswald",1935,FALSE,TRUE,1005932,100030219,"praemalayanus","Carnivora","Helarctos","synonym","species","Asia",360473,360473
"306","Herpailurus_yagouaroundi","Puma_yagouaroundi","Puma_yagouaroundi",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","Wozencraft",2005,1,"Geoffroy",1803,TRUE,TRUE,1005991,100039628,"yagouaroundi","Carnivora","Herpailurus","synonym","species","North America|South America",46533,46533
"307","Herpestes_flavescens","Galerella_nigrata","Galerella_nigrata",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","Rapson, Goldizen, & Seddon",2012,1,"Thomas",1928,FALSE,TRUE,1006042,100045390,"nigratus","Carnivora","Herpestes","synonym","species","Africa",471384,471384
"308","Herpestes_ochraceus","Galerella_ochracea","Galerella_ochracea",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","J. E. Gray",1865,1,"Gray",1849,TRUE,TRUE,1006044,100039680,"ochraceus","Carnivora","Herpestes","synonym","species","Africa",232256,232256
"309","Herpestes_pulverulentus","Galerella_pulverulenta","Galerella_pulverulenta",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","Corbet & J. Edwards Hill",1991,1,"Wagner",1839,TRUE,TRUE,1006045,100039687,"pulverulentus","Carnivora","Herpestes","synonym","species","Africa",235503,235503
"310","Herpestes_sanguineus","Herpestes_fuscus","Herpestes_fuscus",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","Rüppell",1836,0,"Waterhouse",1838,FALSE,FALSE,1006046,100004825,"fuscus","Carnivora","Herpestes","synonym","species","Africa",471387,471387
"311","Urva_fusca","Herpestes_fuscus","Herpestes_fuscus",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","E. Blyth",1852,1,"Waterhouse",1838,FALSE,TRUE,1006053,100053128,"fusca","Carnivora","Urva","synonym","species","Asia",471387,471387
"312","Herpestes_sanguineus","Herpestes_gracilis","Herpestes_gracilis",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","Rüppell",1836,0,"Ruppell",1835,FALSE,TRUE,1006046,100004826,"gracilis","Carnivora","Herpestes","synonym","species","Africa",240233,240233
"313","Herpestes_sanguineus","Herpestes_gracilis","Herpestes_gracilis",0,"exact match (mdd synonyms, pbdb accepted)","Herpestidae","Herpestidae","Des Murs, Prévost, Guichenot, & Guérin-Méneville",1850,0,"Ruppell",1835,FALSE,TRUE,1006046,100028449,"gracilis","Carnivora","Herpestes","synonym","species","Africa",240233,240233
"314","Hyaena_hyaena","Hyaena_makapani","Hyaena_makapani",0,"exact match (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","Toerien",1952,0,"Toerien",1952,FALSE,TRUE,1006072,100031603,"makapani","Carnivora","Hyaena","synonym","species","Africa|Asia",376862,376862
"315","Ictonyx_striatus","Ictonyx_capensis","Ictonyx_capensis",0,"exact match (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","Kaup",1835,0,"Kaup",1835,FALSE,TRUE,1005835,100030139,"capensis","Carnivora","Ictonyx","synonym","species","Africa",236731,236731
"316","Leopardus_colocola","Leopardus_colocolo","Leopardus_colocolo",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","Wozencraft",2005,0,"Molina",1782,TRUE,TRUE,1005993,100039528,"colocolo","Carnivora","Leopardus","synonym","species","South America",224068,224068
"317","Leopardus_geoffroyi","Felis_pardoides","Felis_pardoides",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","J. E. Gray",1867,1,"Owen",1846,FALSE,FALSE,1005996,100004308,"pardoides","Carnivora","Leopardus","synonym","species","South America",376879,376879
"318","Leptailurus_serval","Caracal_serval","Caracal_serval",0,"exact match (mdd synonyms, pbdb accepted)","Felidae","Felidae","Butynski, Douglas-Dufresne, & De Jong",2012,1,"Schreber",1776,TRUE,TRUE,1006005,100045916,"serval","Carnivora","Leptailurus","synonym","species","Africa",224081,224081
"319","Lontra_canadensis","Lontra_canadensis","Lontra_canadensis",0,"exact match (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","van Zyll de Jong",1987,0,"Schreber",1776,TRUE,TRUE,1005844,100039002,"canadensis","Carnivora","Lontra","synonym","species","North America",233974,233974
"320","Lutra_congica","Aonyx_congicus","Aonyx_congicus",0,"exact match (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","van Zyll de Jong",1987,1,"Lonnberg",1910,TRUE,TRUE,1005841,100045136,"congica","Carnivora","Lutra","synonym","species","Africa",159274,159274
"321","Lycalopex_culpaeus","Pseudalopex_culpaeus","Pseudalopex_culpaeus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","O. Thomas",1926,1,"Molina",1782,TRUE,TRUE,1005954,100043056,"culpaeus","Carnivora","Lycalopex","synonym","species","South America",433170,433170
"322","Lycalopex_fulvipes","Thous_fulvipes","Thous_fulvipes",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. E. Gray",1869,1,"Martin",1837,TRUE,TRUE,1005955,100053490,"fulvipes","Carnivora","Lycalopex","synonym","species","South America",475141,475141
"323","Lycalopex_grisea","Pseudalopex_griseus","Pseudalopex_griseus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. E. Gray",1869,1,"Gray",1837,FALSE,TRUE,1005956,100043064,"grisea","Carnivora","Lycalopex","synonym","species","South America",433171,433171
"324","Lycalopex_grisea","Lycalopex_griseus","Lycalopex_griseus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Wozencraft",2005,0,"Gray",1837,TRUE,TRUE,1005956,100042169,"grisea","Carnivora","Lycalopex","synonym","species","South America",438263,438263
"325","Lycalopex_gymnocerca","Procyon_gymnocercus","Procyon_gymnocercus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Procyonidae","G. Fischer",1814,1,"Fischer",1814,FALSE,TRUE,1005957,100003791,"gymnocerca","Carnivora","Lycalopex","species","species","South America",475122,475122
"326","Lycalopex_gymnocerca","Canis_incertus","Canis_incertus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","d'Orbigny & Laurillard",1842,1,"D'orbigny_Laurillard",1842,FALSE,TRUE,1005957,100032225,"incerta","Carnivora","Lycalopex","synonym","species","South America",475127,475127
"327","Lycalopex_gymnocerca","Pseudalopex_gracilis","Pseudalopex_gracilis",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. E. Gray",1869,1,"Burmeister",1861,TRUE,TRUE,1005957,100053488,"gracilis","Carnivora","Lycalopex","synonym","species","South America",475129,475129
"328","Lycalopex_gymnocerca","Pseudalopex_gymnocercus","Pseudalopex_gymnocercus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Wozencraft",1993,1,"Fischer",1814,TRUE,TRUE,1005957,100043066,"gymnocerca","Carnivora","Lycalopex","synonym","species","South America",83739,83739
"329","Lycalopex_gymnocerca","Lycalopex_gymnocercus","Lycalopex_gymnocercus",0,"exact match (mdd synonyms, pbdb accepted)","Canidae","Canidae","Wozencraft",2005,0,"Fischer",1814,TRUE,TRUE,1005957,100039416,"gymnocerca","Carnivora","Lycalopex","synonym","species","South America",424455,424455
