"MDD_syn_ID","SIDNUM","MDD_species","MDD_root_name","MDD_original_combination","now_accepted_name","string_distance","match_notes","MDD_family","FAMILY","MDD_continent","now_continent","MIN_AGE","MAX_AGE","MDD_species_id","MDD_author","MDD_year","MDD_authority_parentheses","SUBCLASSORSUPERORDER","ORDER","SUBORDERORSUPERFAMILY","SUBFAMILY","GENUS","SPECIES","now_accepted_rank","accepted_match"
100006448,25376,"Ursus_arctos","arctos","Ursus_arctos","Ursus_arctos",0,"exact match (mdd accepted, now accepted)","Ursidae","Ursidae","Asia|Europe|North America","Asia",0.053,0.78,1005935,"Linnaeus",1758,0,"Eutheria","Carnivora","indet.","indet.","Ursus","arctos","species",TRUE
100006448,30994,"Ursus_arctos","arctos","Ursus_arctos","Ursus_arctos",0,"exact match (mdd accepted, now accepted)","Ursidae","Ursidae","Asia|Europe|North America","Europe",0.04,0.04,1005935,"Linnaeus",1758,0,"Eutheria","Carnivora","indet.","indet.","Ursus","arctos","species",TRUE
100006608,25672,"Ursus_thibetanus","thibetanus","Ursus_thibetanus","Ursus_thibetanus",0,"exact match (mdd accepted, now accepted)","Ursidae","Ursidae","Asia","Europe | Asia",0.014,1.677,1005937,"G. Cuvier",1823,0,"Eutheria","Carnivora","indet.","indet.","Ursus","thibetanus","species",TRUE
100006608,29591,"Ursus_thibetanus","thibetanus","Ursus_thibetanus","Ursus_thibetanus",0,"exact match (mdd accepted, now accepted)","Ursidae","Ursidae","Asia","Asia",0.0117,1.9,1005937,"G. Cuvier",1823,0,"Eutheria","Carnivora","indet.","indet.","Ursus","thibetanus","species",TRUE
100006608,35192,"Ursus_thibetanus","thibetanus","Ursus_thibetanus","Ursus_thibetanus",0,"exact match (mdd accepted, now accepted)","Ursidae","Ursidae","Asia","Asia",0.0117,0.73,1005937,"G. Cuvier",1823,0,"Eutheria","Carnivora","indet.","indet.","Ursus","thibetanus","species",TRUE
100006858,31303,"Viverra_tangalunga","tangalunga","Viverra_tangalunga","Viverra_tangalunga",0,"exact match (mdd accepted, now accepted)","Viverridae","Viverridae","Asia","Asia",0,0.066,1006108,"J. E. Gray",1832,0,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","tangalunga","species",TRUE
100006860,29608,"Viverra_zibetha","zibetha","Viverra_zibetha","Viverra_zibetha",0,"exact match (mdd accepted, now accepted)","Viverridae","Viverridae","Asia","Asia",0.047,1.29585,1006109,"Linnaeus",1758,0,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","zibetha","species",TRUE
100006860,29829,"Viverra_zibetha","zibetha","Viverra_zibetha","Viverra_zibetha",0,"exact match (mdd accepted, now accepted)","Viverridae","Viverridae","Asia","Asia",0.275,1.376,1006109,"Linnaeus",1758,0,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","zibetha","species",TRUE
100006874,85864,"Viverricula_indica","indica","Civetta_indica","Viverricula_indica",0,"exact match (mdd accepted, now accepted)","Viverridae","Viverridae","Asia","Asia",0.047,0.105,1006110,"É. Geoffroy Saint-Hilaire",1803,1,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverricula","indica","species",TRUE
100006020,25377,"Vormela_peregusna","peregusna","Mustela_peregusna","Vormela_peregusna",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Asia|Europe","Asia",0,1.981,1005838,"von Güldenstädt",1770,1,"Eutheria","Carnivora","Caniformia","indet.","Vormela","peregusna","species",TRUE
100003910,22266,"Vulpes_corsac","corsac","Canix_corsac","Vulpes_corsac",0,"exact match (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe","Europe | Asia",0.013,0.78,1005970,"Linnaeus",1768,1,"Eutheria","Carnivora","Caniformia","Caninae","Vulpes","corsac","species",TRUE
100003917,25242,"Vulpes_lagopus","lagopus","Canis_lagopus","Vulpes_lagopus",0,"exact match (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe|North America","Europe",0,1.9,1005972,"Linnaeus",1758,1,"Eutheria","Carnivora","Caniformia","Caninae","Vulpes","lagopus","species",TRUE
100003957,29999,"Vulpes_vulpes","vulpes","Canis_vulpes","Vulpes_vulpes",0,"exact match (mdd accepted, now accepted)","Canidae","Canidae","Africa|Asia|Europe|North America","Asia",0.017,0.018,1005977,"Linnaeus",1758,1,"Eutheria","Carnivora","Caniformia","Caninae","Vulpes","vulpes","species",TRUE
100003485,29296,"Canis_aureus","aureus","Canis_aureus","Canis_atrox",4,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe","Africa",1.6,1.83,1005939,"Linnaeus",1758,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","atrox","species",FALSE
100003485,34790,"Canis_aureus","aureus","Canis_aureus","Canis_dirus",3,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe","Americas",0.014,1.1,1005939,"Linnaeus",1758,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","dirus","species",FALSE
100003571,29296,"Canis_latrans","latrans","Canis_latrans","Canis_atrox",4,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","North America","Africa",1.6,1.83,1005941,"Say in James",1823,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","atrox","species",FALSE
100003617,34790,"Canis_lupus","lupus","Canis_lupus","Canis_dirus",3,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe|North America","Americas",0.014,1.1,1005943,"Linnaeus",1758,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","dirus","species",FALSE
100003695,25667,"Canis_simensis","simensis","Canis_simensis","Canis_tamanensis",4,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Africa","Europe",0.774,1.9,1005946,"Rüppell",1840,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","tamanensis","species",FALSE
100003734,30020,"Cuon_alpinus","alpinus","Canis_alpinus","Cuon_antiquus",4,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Asia","Asia",0.143,0.78,1005949,"Pallas",1811,1,"Eutheria","Carnivora","Caniformia","Caninae","Cuon","antiquus","species",FALSE
100004157,85934,"Felis_bieti","bieti","Felis_bieti","Felis_peii",3,"different spelling on species epiteth (mdd accepted, now accepted)","Felidae","Felidae","Asia","Asia",0.781,1.1,1005984,"A. Milne-Edwards",1892,0,"Eutheria","Carnivora","Feliformia","Felinae","Felis","peii","species",FALSE
100004157,34237,"Felis_bieti","bieti","Felis_bieti","Felis_micotis",4,"different spelling on species epiteth (mdd accepted, now accepted)","Felidae","Felidae","Asia","Asia",0.0117,1.9,1005984,"A. Milne-Edwards",1892,0,"Eutheria","Carnivora","Feliformia","Felinae","Felis","micotis","species",FALSE
100004159,34237,"Felis_catus","catus","Felis_catus","Felis_micotis",4,"different spelling on species epiteth (mdd accepted, now accepted)","Felidae","Felidae",NA,"Asia",0.0117,1.9,1005985,"Linnaeus",1758,0,"Eutheria","Carnivora","Feliformia","Felinae","Felis","micotis","species",FALSE
100005376,29886,"Lontra_felina","felina","Mustela_felina","Lutra_melina",3,"different spelling on genus,different spelling on species epiteth (mdd accepted, now accepted)","Mustelidae","Mustelidae","South America","Asia",0.781,0.8845,1005845,"G. I. Molina",1782,1,"Eutheria","Carnivora","Caniformia","indet.","Lutra","melina","species",FALSE
100005405,82112,"Lutra_capensis","capensis","Lutra_capensis","Lutra_canadensis",3,"different spelling on species epiteth (mdd accepted, now accepted)","Mustelidae","Mustelidae","Africa","Americas",0.9,1.8,1005839,"H. R. Schinz",1821,0,"Eutheria","Carnivora","Caniformia","indet.","Lutra","canadensis","species",FALSE
100003813,33091,"Lycaon_pictus","pictus","Hyaena_picta","Lycaon_magnus",4,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Africa","Africa",0.129,0.774,1005960,"Temminck",1820,1,"Eutheria","Carnivora","Caniformia","indet.","Lycaon","magnus","species",FALSE
100005533,86312,"Martes_martes","martes","Mustela_martes","Martes_vetus",4,"different spelling on species epiteth (mdd accepted, now accepted)","Mustelidae","Mustelidae","Asia|Europe","Europe",0.78,1.62,1005822,"Linnaeus",1758,1,"Eutheria","Carnivora","Caniformia","indet.","Martes","vetus","species",FALSE
100005717,25444,"Mustela_eversmanii","eversmanii","Mustela_eversmanii","Mustela_eversmanni",1,"different spelling on species epiteth (mdd accepted, now accepted)","Mustelidae","Mustelidae","Asia|Europe","Asia | Europe",0,0.781,1005864,"Lesson",1827,0,"Eutheria","Carnivora","Caniformia","indet.","Mustela","eversmanni","species",TRUE
100004513,29889,"Panthera_onca","onca","Felis_onca","Panthera_youngi",4,"different spelling on species epiteth (mdd accepted, now accepted)","Felidae","Felidae","North America|South America","Asia",0.344,0.559,1006021,"Linnaeus",1758,1,"Eutheria","Carnivora","Feliformia","Felinae","Panthera","youngi","species",FALSE
100004608,29818,"Panthera_tigris","tigris","Felis_tigris","Panthera_microtis",4,"different spelling on species epiteth (mdd accepted, now accepted)","Felidae","Felidae","Asia","Asia",0.0117,1.2,1006023,"Linnaeus",1758,1,"Eutheria","Carnivora","Feliformia","Felinae","Panthera","microtis","species",FALSE
100004629,29889,"Panthera_uncia","uncia","Felis_uncia","Panthera_youngi",4,"different spelling on species epiteth (mdd accepted, now accepted)","Felidae","Felidae","Asia","Asia",0.344,0.559,1006024,"Boddaert",1772,1,"Eutheria","Carnivora","Feliformia","Felinae","Panthera","youngi","species",FALSE
100006856,86123,"Viverra_civettina","civettina","Viverra_civettina","Viverra_civetta",2,"different spelling on species epiteth (mdd accepted, now accepted)","Viverridae","Viverridae","Asia","Africa",0,1.677,1006106,"E. Blyth",1862,0,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","civetta","species",FALSE
100006860,86123,"Viverra_zibetha","zibetha","Viverra_zibetha","Viverra_civetta",3,"different spelling on species epiteth (mdd accepted, now accepted)","Viverridae","Viverridae","Asia","Africa",0,1.677,1006109,"Linnaeus",1758,0,"Eutheria","Carnivora","Feliformia","Viverrinae","Viverra","civetta","species",FALSE
100003957,32916,"Vulpes_vulpes","vulpes","Canis_vulpes","Vulpes_pulcher",4,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Africa|Asia|Europe|North America","Africa",0.774,1.8,1005977,"Linnaeus",1758,1,"Eutheria","Carnivora","Caniformia","Caninae","Vulpes","pulcher","species",FALSE
100005239,29798,"Arctonyx_collaris","collaris","Arctonyx_collaris","Arctonyx_collaris",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Asia","Asia",0.007,2.58,1005854,"F. Cuvier in É. Geoffroy Saint-Hilaire & F. Cuvier",1825,0,"Eutheria","Carnivora","Caniformia","Melinae","Arctonyx","collaris","species",TRUE
100003485,22781,"Canis_aureus","aureus","Canis_aureus","Canis_aureus",0,"exact match (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe","Asia | Africa | Europe",0,2.19,1005939,"Linnaeus",1758,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","aureus","species",TRUE
100003617,25060,"Canis_lupus","lupus","Canis_lupus","Canis_lupus",0,"exact match (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe|North America","Europe | Asia | Africa",0,3.4977,1005943,"Linnaeus",1758,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","lupus","species",TRUE
100004264,82234,"Felis_nigripes","nigripes","Felis_nigripes","Felis_nigripes",0,"exact match (mdd accepted, now accepted)","Felidae","Felidae","Africa","Africa",1.8893333333333,2.128,1005989,"Burchell",1824,0,"Eutheria","Carnivora","Feliformia","Felinae","Felis","nigripes","species",TRUE
100004772,28786,"Helogale_hirtula","hirtula","Helogale_hirtula","Helogale_hirtula",0,"exact match (mdd accepted, now accepted)","Herpestidae","Herpestidae","Africa","Africa",0,2.36,1006065,"O. Thomas",1904,0,"Eutheria","Carnivora","indet.","indet.","Helogale","hirtula","species",TRUE
100005028,27942,"Hyaena_hyaena","hyaena","Canis_hyaena","Hyaena_hyaena",0,"exact match (mdd accepted, now accepted)","Hyaenidae","Hyaenidae","Africa|Asia","Africa",0,3.6,1006072,"Linnaeus",1758,1,"Eutheria","Carnivora","Feliformia","indet.","Hyaena","hyaena","species",TRUE
100004426,25193,"Lynx_lynx","lynx","Felis_lynx","Lynx_lynx",0,"exact match (mdd accepted, now accepted)","Felidae","Felidae","Asia|Europe","Europe | Asia",0,2.58,1006007,"Linnaeus",1758,1,"Eutheria","Carnivora","Feliformia","Felinae","Lynx","lynx","species",TRUE
100004454,35066,"Lynx_rufus","rufus","Felis_rufa","Lynx_rufus",0,"exact match (mdd accepted, now accepted)","Felidae","Felidae","North America","Americas",0.9,2.63,1006009,"von Schreber",1777,1,"Eutheria","Carnivora","Feliformia","Felinae","Lynx","rufus","species",TRUE
100031187,25310,"Martes_foina","foina","Mustela_foina","Martes_foina",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Asia|Europe","Europe | Asia",0,2.58,1005820,"von Schreber",1776,1,"Eutheria","Carnivora","Caniformia","indet.","Martes","foina","species",TRUE
100005533,25224,"Martes_martes","martes","Mustela_martes","Martes_martes",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Asia|Europe","Europe | Asia",0,2.58,1005822,"Linnaeus",1758,1,"Eutheria","Carnivora","Caniformia","indet.","Martes","martes","species",TRUE
100005610,25328,"Meles_meles","meles","Ursus_meles","Meles_meles",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Europe","Asia | Europe",0,2.58,1005859,"Linnaeus",1758,1,"Eutheria","Carnivora","Caniformia","indet.","Meles","meles","species",TRUE
100005628,21118,"Mellivora_capensis","capensis","Viverra_capensis","Mellivora_capensis",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Africa|Asia","Africa",0,3.8,1005860,"von Schreber",1776,1,"Eutheria","Carnivora","Caniformia","indet.","Mellivora","capensis","species",TRUE
100005154,80350,"Mephitis_mephitis","mephitis","Viverra_mephitis","Mephitis_mephitis",0,"exact match (mdd accepted, now accepted)","Mephitidae","Mephitidae","North America","Americas",2.63,4.91,1005808,"von Schreber",1776,1,"Eutheria","Carnivora","indet.","Mephitini","Mephitis","mephitis","species",TRUE
100005670,29934,"Mustela_altaica","altaica","Mustela_altaica","Mustela_altaica",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Asia","Asia | Europe",0.033,2.58,1005862,"Pallas",1811,0,"Eutheria","Carnivora","Caniformia","indet.","Mustela","altaica","species",TRUE
100005830,25270,"Mustela_putorius","putorius","Mustela_putorius","Mustela_putorius",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Africa|Europe","Europe | Asia",0,5,1005876,"Linnaeus",1758,0,"Eutheria","Carnivora","Caniformia","indet.","Mustela","putorius","species",TRUE
100006283,86399,"Nasua_nasua","nasua","Viverra_nasua","Nasua_nasua",0,"exact match (mdd accepted, now accepted)","Procyonidae","Procyonidae","South America","Americas",0.774,3.1306,1005888,"Linnaeus",1766,1,"Eutheria","Carnivora","Musteloidea","Procyoninae","Nasua","nasua","species",TRUE
100006169,84392,"Neomonachus_tropicalis","tropicalis","Phoca_tropicalis","Neomonachus_tropicalis",0,"exact match (mdd accepted, now accepted)","Phocidae","Phocidae","North America","Americas",2.58,3.6,1005922,"J. E. Gray",1850,1,"Eutheria","Carnivora","Pinnipedia","indet.","Neomonachus","tropicalis","species",TRUE
100004484,35162,"Panthera_leo","leo","Felis_leo","Panthera_leo",0,"exact match (mdd accepted, now accepted)","Felidae","Felidae","Africa|Asia","Asia | Africa",0.0117,3.6,1006020,"Linnaeus",1758,1,"Eutheria","Carnivora","Feliformia","Felinae","Panthera","leo","species",TRUE
100004608,30171,"Panthera_tigris","tigris","Felis_tigris","Panthera_tigris",0,"exact match (mdd accepted, now accepted)","Felidae","Felidae","Asia","Asia",0.58243,2.58,1006023,"Linnaeus",1758,1,"Eutheria","Carnivora","Feliformia","Felinae","Panthera","tigris","species",TRUE
100005976,29284,"Poecilictis_libyca","libyca","Mustela_libyca","Poecilictis_libyca",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","Africa","Africa",1.8,2.19,1005834,"Ehrenberg",1833,1,"Eutheria","Carnivora","Caniformia","indet.","Poecilictis","libyca","species",TRUE
100005216,80347,"Spilogale_putorius","putorius","Viverra_putorius","Spilogale_putorius",0,"exact match (mdd accepted, now accepted)","Mephitidae","Mephitidae","North America","Americas",0.39,2.63,1005811,"Linnaeus",1758,1,"Eutheria","Carnivora","indet.","Mephitini","Spilogale","putorius","species",TRUE
100005995,80356,"Taxidea_taxus","taxus","Ursus_taxus","Taxidea_taxus",0,"exact match (mdd accepted, now accepted)","Mustelidae","Mustelidae","North America","Americas",0,4.91,1005880,"von Schreber",1778,1,"Eutheria","Carnivora","Caniformia","Taxidiini","Taxidea","taxus","species",TRUE
100006608,25450,"Ursus_thibetanus","thibetanus","Ursus_thibetanus","Ursus_thibetanus",0,"exact match (mdd accepted, now accepted)","Ursidae","Ursidae","Asia","Europe | Asia",0,3.55,1005937,"G. Cuvier",1823,0,"Eutheria","Carnivora","indet.","indet.","Ursus","thibetanus","species",TRUE
100003954,82059,"Vulpes_velox","velox","Canis_velox","Vulpes_velox",0,"exact match (mdd accepted, now accepted)","Canidae","Canidae","North America","Americas",2.63,4.91,1005976,"Say in James",1823,1,"Eutheria","Carnivora","Caniformia","Caninae","Vulpes","velox","species",TRUE
100003957,22265,"Vulpes_vulpes","vulpes","Canis_vulpes","Vulpes_vulpes",0,"exact match (mdd accepted, now accepted)","Canidae","Canidae","Africa|Asia|Europe|North America","Asia | Europe | Africa",0,2.58,1005977,"Linnaeus",1758,1,"Eutheria","Carnivora","Caniformia","Caninae","Vulpes","vulpes","species",TRUE
100003957,29295,"Vulpes_vulpes","vulpes","Canis_vulpes","Vulpes_vulpes",0,"exact match (mdd accepted, now accepted)","Canidae","Canidae","Africa|Asia|Europe|North America","Africa | Asia",0.0117,2.5,1005977,"Linnaeus",1758,1,"Eutheria","Carnivora","Caniformia","Caninae","Vulpes","vulpes","species",TRUE
100003485,29306,"Canis_aureus","aureus","Canis_aureus","Canis_anthus",3,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe","Africa",1.9,2.5,1005939,"Linnaeus",1758,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","anthus","species",FALSE
100003617,29306,"Canis_lupus","lupus","Canis_lupus","Canis_anthus",4,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Asia|Europe|North America","Africa",1.9,2.5,1005943,"Linnaeus",1758,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","anthus","species",FALSE
100003695,31333,"Canis_simensis","simensis","Canis_simensis","Canis_senezensis",4,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Africa","Europe",1.9,3.025,1005946,"Rüppell",1840,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","senezensis","species",FALSE
100003695,22395,"Canis_simensis","simensis","Canis_simensis","Canis_arnensis",3,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","Africa","Europe",0.0117,3.55,1005946,"Rüppell",1840,0,"Eutheria","Carnivora","Caniformia","Caninae","Canis","arnensis","species",FALSE
100003701,80212,"Cerdocyon_thous","thous","Canis_thous","Cerdocyon_avius",3,"different spelling on species epiteth (mdd accepted, now accepted)","Canidae","Canidae","South America","Americas",2.63,4.91,1005947,"Linnaeus",1766,1,"Eutheria","Carnivora","Caniformia","Caninae","Cerdocyon","avius","species",FALSE
100031187,82116,"Martes_foina","foina","Mustela_foina","Martes_foxi",3,"different spelling on species epiteth (mdd accepted, now accepted)","Mustelidae","Mustelidae","Asia|Europe","Americas",2.63,4.91,1005820,"von Schreber",1776,1,"Eutheria","Carnivora","Caniformia","indet.","Martes","foxi","species",FALSE
