"MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_family","MDD_genus","MDD_species","MDD_validity","MDD_original_combination","MDD_author","MDD_year","MDD_authority_parentheses","MDD_actual_rank","MDD_continent"
1006052,100039731,"ferruginea","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsi_ferrugineus","Wozencraft",2005,"1","subspecies","Asia"
1006052,100039732,"lanka","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsi_lanka","Wozencraft",2005,"1","subspecies","Asia"
1006052,100039733,"montana","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsi_montanus","Wozencraft",2005,"1","subspecies","Asia"
1006052,100039734,"nyula","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsi_nyula","Wozencraft",2005,"1","subspecies","Asia"
1006052,100043142,"carnatica","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsii_carnaticus","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia"
1006052,100043141,"edwardsii","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsii_edwardsii","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia"
1006052,100043143,"moerens","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsii_moerens","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia"
1006052,100043145,"montana","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsii_montanus","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia"
1006052,100043144,"pallens","Carnivora","Herpestidae","Urva","Urva_edwardsii","synonym","Herpestes_edwardsii_pallens","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia"
1006053,100004966,"ceylonicus","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_flavidens_ceylonicus","O. Thomas",1924,"1","subspecies","Asia"
1006053,100004967,"phillipsi","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_flavidens_phillipsi","O. Thomas",1924,"1","subspecies","Asia"
1006053,100004968,"siccata","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_flavidens_siccatus","O. Thomas",1924,"1","subspecies","Asia"
1006053,100053786,"flavidens","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_flavidens_flavidens","W. W. A. Phillips",1925,"1","subspecies","Asia"
1006053,100053787,"maccarthiae","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_flavidens_maccarthiae","W. W. A. Phillips",1925,"1","subspecies","Asia"
1006053,100030903,"phillipsii","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_flavidens_phillipsii","Pocock",1937,"1","subspecies","Asia"
1006053,100004969,"rubidior","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_fuscus_rubidior","Pocock",1937,"1","subspecies","Asia"
1006053,100039736,"flavidens","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_fuscus_flavidens","Wozencraft",2005,"1","subspecies","Asia"
1006053,100039735,"fusca","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_fuscus_fuscus","Wozencraft",2005,"1","subspecies","Asia"
1006053,100039737,"maccarthiae","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_fuscus_maccarthiae","Wozencraft",2005,"1","subspecies","Asia"
1006053,100039738,"siccata","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_fuscus_siccatus","Wozencraft",2005,"1","subspecies","Asia"
1006053,100043146,"phillipsi","Carnivora","Herpestidae","Urva","Urva_fusca","synonym","Herpestes_fuscus_phillipsi","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia"
1006054,100004975,"peninsulae","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Mungos_exilis_peninsulae","E. Schwarz",1910,"1","subspecies","Asia"
1006054,100004979,"orientalis","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_orientalis","Sody",1936,"1","subspecies","Asia"
1006054,100030906,"nigrifrons","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_nigrifrons","Pocock",1941,"1","subspecies","Asia"
1006054,100004980,"tjerapai","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_tjerapai","Sody",1949,"1","subspecies","Asia"
1006054,100031798,"nerubrifrons","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_nerubrifrons","Wang Yingxiang",2003,"1","subspecies","Asia"
1006054,100039740,"exilis","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_exilis","Wozencraft",2005,"1","subspecies","Asia"
1006054,100039739,"javanica","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_javanicus","Wozencraft",2005,"1","subspecies","Asia"
1006054,100039743,"peninsulae","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_peninsulae","Wozencraft",2005,"1","subspecies","Asia"
1006054,100039744,"perakensis","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_perakensis","Wozencraft",2005,"1","subspecies","Asia"
1006054,100039745,"rafflesii","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_rafflesii","Wozencraft",2005,"1","subspecies","Asia"
1006054,100039746,"rubrifrons","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_rubrifrons","Wozencraft",2005,"1","subspecies","Asia"
1006054,100039747,"siamensis","Carnivora","Herpestidae","Urva","Urva_javanica","synonym","Herpestes_javanicus_siamensis","Wozencraft",2005,"1","subspecies","Asia"
1006055,100032258,"uniformis","Carnivora","Herpestidae","Urva","Urva_semitorquata","synonym","Mungos_semitorquatus_uniformis","H. C. Robinson & Kloss",1919,"1","subspecies","Asia"
1006055,100039730,"parva","Carnivora","Herpestidae","Urva","Urva_semitorquata","synonym","Herpestes_brachyurus_parvus","Sanborn",1952,"1","subspecies","Asia"
1006055,100039748,"semitorquata","Carnivora","Herpestidae","Urva","Urva_semitorquata","synonym","Herpestes_semitorquatus_semitorquatus","D. D. Davis",1962,"1","subspecies","Asia"
1006055,100039729,"palawana","Carnivora","Herpestidae","Urva","Urva_semitorquata","synonym","Herpestes_brachyurus_palawanus","Wozencraft",2005,"1","subspecies","Asia"
1006055,100039749,"uniformis","Carnivora","Herpestidae","Urva","Urva_semitorquata","synonym","Herpestes_semitorquatus_uniformis","Wozencraft",2005,"1","subspecies","Asia"
1006056,100004990,"canens","Carnivora","Herpestidae","Urva","Urva_smithii","synonym","Herpestes_smithii_canens","O. Thomas",1921,"1","subspecies","Asia"
1006056,100004991,"rusana","Carnivora","Herpestidae","Urva","Urva_smithii","synonym","Herpestes_smithii_rusanus","O. Thomas",1921,"1","subspecies","Asia"
1006056,100004992,"zeylania","Carnivora","Herpestidae","Urva","Urva_smithii","synonym","Herpestes_smithii_zeylanius","O. Thomas",1921,"1","subspecies","Asia"
1006056,100053788,"zeylanicus","Carnivora","Herpestidae","Urva","Urva_smithii","synonym","Herpestes_smithii_zeylanicus","W. W. A. Phillips",1925,"1","subspecies","Asia"
1006056,100039750,"smithii","Carnivora","Herpestidae","Urva","Urva_smithii","synonym","Herpestes_smithii_smithii","Wozencraft",2005,"1","subspecies","Asia"
1006056,100039751,"thysanura","Carnivora","Herpestidae","Urva","Urva_smithii","synonym","Herpestes_smithii_thysanurus","Wozencraft",2005,"1","subspecies","Asia"
1006057,100004996,"annamensis","Carnivora","Herpestidae","Urva","Urva_urva","synonym","Herpestes_urva_annamensis","Bechthold",1936,"1","subspecies","Asia"
1006057,100004997,"formosana","Carnivora","Herpestidae","Urva","Urva_urva","synonym","Herpestes_urva_formosanus","Bechthold",1936,"1","subspecies","Asia"
1006057,100004998,"sinensis","Carnivora","Herpestidae","Urva","Urva_urva","synonym","Herpestes_urva_sinensis","Bechthold",1936,"1","subspecies","Asia"
1006057,100039752,"urva","Carnivora","Herpestidae","Urva","Urva_urva","synonym","Herpestes_urva_urva","Wozencraft",2005,"1","subspecies","Asia"
1006058,100005001,"inornata","Carnivora","Herpestidae","Urva","Urva_vitticollis","synonym","Herpestes_vitticollis_inornatus","Pocock",1941,"1","subspecies","Asia"
1006058,100039753,"vitticollis","Carnivora","Herpestidae","Urva","Urva_vitticollis","synonym","Herpestes_vitticollis_vitticollis","Wozencraft",2005,"1","subspecies","Asia"
1006107,100047864,"megaspila","Carnivora","Viverridae","Viverra","Viverra_megaspila","synonym","Viverra_megaspila_megaspila","A. T. Smith & Xie Yan",2008,"0","subspecies","Asia"
1006108,100006859,"lancavensis","Carnivora","Viverridae","Viverra","Viverra_tangalunga","synonym","Viverra_tangalunga_lancavensis","H. C. Robinson & Kloss",1920,"0","subspecies","Asia"
1006108,100030898,"lankavensis","Carnivora","Viverridae","Viverra","Viverra_tangalunga","synonym","Viverra_tangalunga_lankavensis","Pocock",1933,"0","subspecies","Asia"
1006108,100039822,"tangalunga","Carnivora","Viverridae","Viverra","Viverra_tangalunga","synonym","Viverra_tangalunga_tangalunga","Laurie & J. Edwards Hill",1954,"0","subspecies","Asia"
1006109,100006867,"picta","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_picta","Wroughton",1915,"0","subspecies","Asia"
1006109,100006868,"pruinosa","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_pruinosa","Wroughton",1915,"0","subspecies","Asia"
1006109,100006869,"sigillata","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_sigillata","H. C. Robinson & Kloss",1920,"0","subspecies","Asia"
1006109,100006870,"surdastra","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_surdaster","O. Thomas",1927,"0","subspecies","Asia"
1006109,100039824,"ashtoni","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_ashtoni","Pocock",1933,"0","subspecies","Asia"
1006109,100039823,"zibetha","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_zibetha","Pocock",1933,"0","subspecies","Asia"
1006109,100028282,"expecta","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_expecta","Colbert & Hooijer",1953,"0","subspecies","Asia"
1006109,100006871,"expectata","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_expectata","Colbert & Hooijer",1953,"0","subspecies","Asia"
1006109,100006872,"hainana","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_hainana","Wang Yingxiang & Xu Longhui in Xu Longhui, Liu Zhenhe, Liao Weiping, Li Xiaohui, Yu Simian, Qiu Jinchang, Zhou Yuyuan, Deng Juxie, Guan Guanxun, Liu Jizhen, & Yan Kun",1983,"0","subspecies","Asia"
1006109,100039825,"pruinosa","Carnivora","Viverridae","Viverra","Viverra_zibetha","synonym","Viverra_zibetha_pruinosus","Wozencraft",2005,"0","subspecies","Asia"
1006110,100006879,"deserti","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_malaccensis_deserti","Bonhote",1898,"0","subspecies","Asia"
1006110,100006881,"taivana","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_pallida_taivana","E. Schwarz",1911,"0","subspecies","Asia"
1006110,100006882,"thai","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_malaccensis_thai","Kloss",1919,"0","subspecies","Asia"
1006110,100006883,"atchinensis","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_malaccensis_atchinensis","Sody",1931,"0","subspecies","Asia"
1006110,100006884,"baliensis","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_malaccensis_baliensis","Sody",1931,"0","subspecies","Asia"
1006110,100006885,"muriavensis","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_malaccensis_muriavensis","Sody",1931,"0","subspecies","Asia"
1006110,100006886,"baptistae","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_baptistae","Pocock",1933,"0","subspecies","Asia"
1006110,100006887,"klossi","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_klossi","Pocock",1933,"0","subspecies","Asia"
1006110,100006888,"mayori","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_mayori","Pocock",1933,"0","subspecies","Asia"
1006110,100006889,"wellsi","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_wellsi","Pocock",1933,"0","subspecies","Asia"
1006110,100039826,"indica","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_indica","Laurie & J. Edwards Hill",1954,"0","subspecies","Asia"
1006110,100056545,"rasse","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_rasse","Laurie & J. Edwards Hill",1954,"0","subspecies","Asia"
1006110,100030872,"fossilis","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_malaccensis_fossilis","Pei Wenzhong",1987,"0","subspecies","Asia"
1006110,100039827,"atchinensis","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_atchinensis","Wozencraft",2005,"0","subspecies","Asia"
1006110,100039828,"baliensis","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_baliensis","Wozencraft",2005,"0","subspecies","Asia"
1006110,100039829,"deserti","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_deserti","Wozencraft",2005,"0","subspecies","Asia"
1006110,100039830,"muriavensis","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_muriavensis","Wozencraft",2005,"0","subspecies","Asia"
1006110,100039831,"pallida","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_pallida","Wozencraft",2005,"0","subspecies","Asia"
1006110,100039832,"schlegelii","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_schlegelii","Wozencraft",2005,"0","subspecies","Asia"
1006110,100039833,"thai","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_thai","Wozencraft",2005,"0","subspecies","Asia"
1006110,100043156,"taivana","Carnivora","Viverridae","Viverricula","Viverricula_indica","synonym","Viverricula_indica_taivana","A. T. Smith & Xie Yan",2008,"0","subspecies","Asia"
1005838,100006022,"alpherakii","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_sarmatica_alpherakii","Birula",1910,"0","subspecies","Asia|Europe"
1005838,100006027,"euxina","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_euxina","Pocock",1936,"0","subspecies","Asia|Europe"
1005838,100006028,"ornata","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_ornata","Pocock",1936,"0","subspecies","Asia|Europe"
1005838,100006029,"syriaca","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_syriaca","Pocock",1936,"0","subspecies","Asia|Europe"
1005838,100006030,"obscura","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_obscura","Stroganov",1948,"0","subspecies","Asia|Europe"
1005838,100006031,"pallidior","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_pallidior","Stroganov",1948,"0","subspecies","Asia|Europe"
1005838,100006032,"chinensis","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_chinensis","Stroganov",1962,"0","subspecies","Asia|Europe"
1005838,100039079,"koshewnikowi","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_koshewnikowi","Wozencraft",2005,"0","subspecies","Asia|Europe"
1005838,100039080,"negans","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_negans","Wozencraft",2005,"0","subspecies","Asia|Europe"
1005838,100039078,"peregusna","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_peregusna","Wozencraft",2005,"0","subspecies","Asia|Europe"
1005838,100043044,"alpherakii","Carnivora","Mustelidae","Vormela","Vormela_peregusna","synonym","Vormela_peregusna_alpherakii","D. E. Wilson & Mittermeier",2009,"0","subspecies","Asia|Europe"
1005970,100003912,"scorodumovi","Carnivora","Canidae","Vulpes","Vulpes_corsac","synonym","Vulpes_corsac_scorodumovi","Dorogostaiski",1935,"0","subspecies","Asia|Europe"
1005970,100032230,"skorodumovi","Carnivora","Canidae","Vulpes","Vulpes_corsac","synonym","Vulpes_corsac_skorodumovi","Dorogostaiski",1935,"0","subspecies","Asia|Europe"
1005970,100003913,"kalmykorum","Carnivora","Canidae","Vulpes","Vulpes_corsac","synonym","Vulpes_corsak_kalmykorum","Ognev",1935,"0","subspecies","Asia|Europe"
1005970,100003914,"turkmenica","Carnivora","Canidae","Vulpes","Vulpes_corsac","synonym","Vulpes_corsak_turkmenicus","Ognev",1935,"0","subspecies","Asia|Europe"
1005970,100039431,"corsac","Carnivora","Canidae","Vulpes","Vulpes_corsac","synonym","Vulpes_corsac_corsac","Stroganov",1962,"0","subspecies","Asia|Europe"
1005970,100039432,"kalmykorum","Carnivora","Canidae","Vulpes","Vulpes_corsac","synonym","Vulpes_corsac_kalmykorum","Wozencraft",2005,"0","subspecies","Asia|Europe"
1005970,100042232,"turcmenicus","Carnivora","Canidae","Vulpes","Vulpes_corsac","synonym","Vulpes_corsac_turcmenicus","A. T. Smith & Xie Yan",2008,"0","subspecies","Asia|Europe"
1005972,100003921,"caerulea","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Canis_vulpes_caerulea","S. Nilsson",1820,"1","subspecies","Asia|Europe|North America"
1005972,100031874,"fossilis","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Leucocyon_lagopus_fossilis","Woldřich",1878,"1","subspecies","Asia|Europe|North America"
1005972,100003923,"spitzbergenensis","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Canis_lagopus_spitzbergenensis","Barrett-Hamilton & Bonhote",1898,"1","subspecies","Asia|Europe|North America"
1005972,100003924,"typica","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Canis_lagopus_typicus","Barrett-Hamilton & Bonhote",1898,"1","subspecies","Asia|Europe|North America"
1005972,100003927,"innuita","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Vulpes_lagopus_innuitus","C. H. Merriam",1902,"0","subspecies","Asia|Europe|North America"
1005972,100003929,"ungava","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Vulpes_lagopus_ungava","C. H. Merriam",1902,"0","subspecies","Asia|Europe|North America"
1005972,100003930,"kenaiensis","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Vulpes_lagopus_kenaiensis","E. Brass",1911,"0","subspecies","Asia|Europe|North America"
1005972,100003932,"semenovi","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Alopex_beringensis_semenovi","Ognev",1931,"1","subspecies","Asia|Europe|North America"
1005972,100039434,"beringensis","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Vulpes_lagopus_beringensis","Wozencraft",2005,"0","subspecies","Asia|Europe|North America"
1005972,100039435,"fuliginosa","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Vulpes_lagopus_fuliginosus","Wozencraft",2005,"0","subspecies","Asia|Europe|North America"
1005972,100039433,"lagopus","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Vulpes_lagopus_lagopus","Wozencraft",2005,"0","subspecies","Asia|Europe|North America"
1005972,100039436,"pribilofensis","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Vulpes_lagopus_pribilofensis","Wozencraft",2005,"0","subspecies","Asia|Europe|North America"
1005972,100043076,"beringensis","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Alopex_lagopus_beringensis","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia|Europe|North America"
1005972,100043077,"fuliginosa","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Alopex_lagopus_fuliginosus","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia|Europe|North America"
1005972,100043075,"lagopus","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Alopex_lagopus_lagopus","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia|Europe|North America"
1005972,100043078,"pribilofensis","Carnivora","Canidae","Vulpes","Vulpes_lagopus","synonym","Alopex_lagopus_pribilofensis","D. E. Wilson & Mittermeier",2009,"1","subspecies","Asia|Europe|North America"
1005973,100003935,"neomexicana","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_neomexicanus","C. H. Merriam",1902,"0","subspecies","North America"
1005973,100003937,"devia","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_devius","E. W. Nelson & E. A. Goldman",1909,"0","subspecies","North America"
1005973,100003938,"arizonensis","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_arizonensis","E. A. Goldman",1931,"0","subspecies","North America"
1005973,100003939,"nevadensis","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_nevadensis","E. A. Goldman",1931,"0","subspecies","North America"
1005973,100003940,"tenuirostris","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_tenuirostris","E. W. Nelson & E. A. Goldman",1931,"0","subspecies","North America"
1005973,100003941,"zinseri","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_zinseri","Benson",1938,"0","subspecies","North America"
1005973,100054478,"neomexicana","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_neomexicana","S. Anderson",1972,"0","subspecies","North America"
1005973,100043079,"arsipus","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_arsipus","D. E. Wilson & Mittermeier",2009,"0","subspecies","North America"
1005973,100043080,"mutica","Carnivora","Canidae","Vulpes","Vulpes_macrotis","synonym","Vulpes_macrotis_muticus","D. E. Wilson & Mittermeier",2009,"0","subspecies","North America"
1005974,100003946,"harterti","Carnivora","Canidae","Vulpes","Vulpes_pallida","synonym","Vulpes_pallida_harterti","O. Thomas & Hinton",1921,"0","subspecies","Africa"
1005974,100036264,"pallida","Carnivora","Canidae","Vulpes","Vulpes_pallida","synonym","Vulpes_pallida_pallida","Setzer",1956,"0","subspecies","Africa"
1005974,100036265,"edwardsi","Carnivora","Canidae","Vulpes","Vulpes_pallida","synonym","Vulpes_pallida_edwardsi","Coetzee",1971,"0","subspecies","Africa"
1005974,100036266,"oertzeni","Carnivora","Canidae","Vulpes","Vulpes_pallida","synonym","Vulpes_pallida_oertzeni","Coetzee",1971,"0","subspecies","Africa"
1005975,100003950,"somaliae","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_ruppelli_somaliae","O. Thomas",1918,"0","subspecies","Africa|Asia"
1005975,100003952,"caesia","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_ruppelli_caesia","O. Thomas & Hinton",1921,"0","subspecies","Africa|Asia"
1005975,100003953,"sabaea","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_ruppelli_sabaea","Pocock",1934,"0","subspecies","Africa|Asia"
1005975,100032232,"cufrana","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppelli_cufrana","De Beaux",1939,"0","subspecies","Africa|Asia"
1005975,100039438,"rueppellii","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_ruppellii_ruppellii","Setzer",1956,"0","subspecies","Africa|Asia"
1005975,100036267,"caesia","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppelli_caesia","Coetzee",1971,"0","subspecies","Africa|Asia"
1005975,100036268,"cyrenaica","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppelli_cyrenaica","Coetzee",1971,"0","subspecies","Africa|Asia"
1005975,100036208,"rueppelli","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppelli_rueppelli","Coetzee",1971,"0","subspecies","Africa|Asia"
1005975,100039439,"caesia","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppellii_caesia","Wozencraft",2005,"0","subspecies","Africa|Asia"
1005975,100039440,"cyrenaica","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_pallida_cyrenaica","Wozencraft",2005,"0","subspecies","Africa|Asia"
1005975,100039441,"cyrenaica","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppellii_cyrenaica","Wozencraft",2005,"0","subspecies","Africa|Asia"
1005975,100039442,"sabaea","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppellii_sabaea","Wozencraft",2005,"0","subspecies","Africa|Asia"
1005975,100039443,"zarudnyi","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppellii_zarudnyi","Wozencraft",2005,"0","subspecies","Africa|Asia"
1005975,100043081,"somaliae","Carnivora","Canidae","Vulpes","Vulpes_rueppellii","synonym","Vulpes_rueppellii_somaliae","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa|Asia"
1005976,100003955,"hebes","Carnivora","Canidae","Vulpes","Vulpes_velox","synonym","Vulpes_velox_hebes","C. H. Merriam",1902,"0","subspecies","North America"
1005977,100003961,"alba","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_alba","Borkhausen",1797,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100003962,"nigra","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_nigra","Borkhausen",1797,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100003964,"cinera","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_cinera","Bechstein",1801,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100003965,"lutea","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_lutea","Bechstein",1801,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100053682,"cinerea","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_cinerea","Goldfuss",1809,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100053681,"crucigera","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_crucigera","Goldfuss",1809,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100003972,"lineata","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpus_lineatus","Billberg",1827,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100003973,"nigrocaudata","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpus_nigrocaudatus","Billberg",1827,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100003974,"variegata","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpus_variegatus","Billberg",1827,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100003979,"montana","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_montana","J. T. Pearson",1836,"1","subspecies","Africa|Asia|Europe|North America"
